time	50%	2.5%	97.5%
1	-1e-50	0	0	0
2	0	0.115068493150689	0.115068493150689	0.115068493150689
3	0	0	0	0
4	0	0	0	0
5	0	0	0	0
6	0	0	0	0
7	0	0	0	0
8	0	0	0	0
9	0.00547945205479472	1.6876712328767	1.6876712328767	1.6876712328767
10	0.065753424657534	3.35342465753426	3.35342465753426	3.35342465753426
11	0.158904109589041	16.3972602739726	16.3972602739726	16.3972602739726
12	0.523287671232876	0.739726027397267	0.739726027397267	0.739726027397267
13	0.53972602739726	5.42465753424658	5.42465753424658	5.42465753424658
14	0.638356164383561	4.33972602739727	4.33972602739727	4.33972602739727
15	0.704109589041096	17.5232876712327	17.5232876712327	17.5232876712327
16	0.928767123287669	3.24109589041108	3.24109589041108	3.24109589041108
17	0.964383561643835	10.3561643835616	10.3561643835616	10.3561643835616
18	1.06301369863014	0.98630136986305	0.98630136986305	0.98630136986305
19	1.07123287671233	4.09863013698627	4.09863013698627	4.09863013698627
20	1.1013698630137	19.2821917808218	19.2821917808218	19.2821917808218
21	1.22739726027397	0.936986301370049	0.936986301370049	0.936986301370049
22	1.23287671232877	9.36986301369855	9.36986301369855	9.36986301369855
23	1.28219178082192	6.90410958904088	6.90410958904088	6.90410958904088
24	1.31506849315068	3.07753822426093e-13	3.07753822426093e-13	3.07753822426093e-13
25	1.31506849315068	29.8054794520549	29.8054794520549	29.8054794520549
26	1.43287671232877	15.8794520547941	15.8794520547941	15.8794520547941
27	1.49041095890411	13.1506849315071	13.1506849315071	13.1506849315071
28	1.53424657534246	21.3698630136988	21.3698630136988	21.3698630136988
29	1.6	2.88493150684864	2.88493150684864	2.88493150684864
30	1.60821917808219	37.2821917808221	37.2821917808221	37.2821917808221
31	1.70684931506849	47.0630136986306	47.0630136986306	47.0630136986306
32	1.82465753424657	92.3232876712324	92.3232876712324	92.3232876712324
33	2.05205479452055	367.24109589041	367.24109589041	367.24109589041
